(KTF)AIP6-A16GD                         DV72      9         S                   20141031  Y                               
(KTF)AIP6-A16SG                         DV73      9         S                   20141031  Y                               
(KTF)AIP6-A16SV                         DV71      9         S                   20141031  Y                               
(KTF)AIP6-A64GD                         DV69      9         S                   20141031  Y                               
(KTF)AIP6-A64SG                         DV70      9         S                   20141031  Y                               
(KTF)AIP6-A64SV                         DV68      9         S                   20141031  Y                               
(KTF)AIP6-D16GD                         DV75      9         S                   20141031  Y                               
(KTF)AIP6-D16SG                         DV76      9         S                   20141031  Y                               
(KTF)AIP6-D16SV                         DV74      9         S                   20141031  Y                               
(KTF)AIP6-R128GD                        DV57      9         S                   20141031  Y                               
(KTF)AIP6-R128SG                        DV58      9         S                   20141031  Y                               
(KTF)AIP6-R128SV                        DV56      9         S                   20141031  Y                               
(KTF)AIP6-R16GD                         DV63      9         S                   20141031  Y                               
(KTF)AIP6-R16SG                         DV64      9         S                   20141031  Y                               
(KTF)AIP6-R16SV                         DV62      9         S                   20141031  Y                               
(KTF)AIP6-R64GD                         DV60      9         S                   20141031  Y                               
(KTF)AIP6-R64SG                         DV61      9         S                   20141031  Y                               
(KTF)AIP6-R64SV                         DV59      9         S                   20141031  Y                               
(KTF)AIP6P-128GD                        DN11      9         S                   20141031  Y아이폰6 플러스(128G골드)       
(KTF)AIP6P-128SG                        DN12      9         S                   20141031  Y아이폰6 플러스(128G그레이)     
(KTF)AIP6P-128SV                        DN13      9         S                   20141031  Y아이폰6 플러스(128G실버)       
(KTF)AIP6P-16GD                         DN05      9         S                   20141031  Y아이폰6 플러스(16G골드)        
(KTF)AIP6P-16SG                         DN06      9         S                   20141031  Y아이폰6 플러스(16G그레이)      
(KTF)AIP6P-16SV                         DN07      9         S                   20141031  Y아이폰6 플러스(16G실버)        
(KTF)AIP6P-64GD                         DN08      9         S                   20141031  Y아이폰6 플러스(64G골드)        
(KTF)AIP6P-64SG                         DN09      9         S                   20141031  Y아이폰6 플러스(64G그레이)      
(KTF)AIP6P-64SV                         DN10      9         S                   20141031  Y아이폰6 플러스(64G실버)        
(KTF)AIP6P-A128GD                       DV87      9         S                   20141031  Y                               
(KTF)AIP6P-A128SG                       DV88      9         S                   20141031  Y                               
(KTF)AIP6P-A128SV                       DV86      9         S                   20141031  Y                               
(KTF)AIP6P-A16GD                        DV93      9         S                   20141031  Y                               
(KTF)AIP6P-A16SG                        DV94      9         S                   20141031  Y                               
(KTF)AIP6P-A16SV                        DV92      9         S                   20141031  Y                               
(KTF)AIP6P-A64GD                        DV90      9         S                   20141031  Y                               
(KTF)AIP6P-A64SG                        DV91      9         S                   20141031  Y                               
(KTF)AIP6P-A64SV                        DV89      9         S                   20141031  Y                               
(KTF)AIP6P-D16GD                        DV96      9         S                   20141031  Y                               
(KTF)AIP6P-D16SG                        DV97      9         S                   20141031  Y                               
(KTF)AIP6P-D16SV                        DV95      9         S                   20141031  Y                               
(KTF)AIP6P-R128GD                       DV78      9         S                   20141031  Y                               
(KTF)AIP6P-R128SG                       DV79      9         S                   20141031  Y                               
(KTF)AIP6P-R128SV                       DV77      9         S                   20141031  Y                               
(KTF)AIP6P-R16GD                        DV84      9         S                   20141031  Y                               
(KTF)AIP6P-R16SG                        DV85      9         S                   20141031  Y                               
(KTF)AIP6P-R16SV                        DV83      9         S                   20141031  Y                               
(KTF)AIP6P-R64GD                        DV81      9         S                   20141031  Y                               
(KTF)AIP6P-R64SG                        DV82      9         S                   20141031  Y                               
(KTF)AIP6P-R64SV                        DV80      9         S                   20141031  Y                               
(KTF)AIP6S-00                           DR37      9         S         Y         20151023  Y                               
(KTF)AIP6S-128GD                        DR26      9         S         Y         20151023  Y                               
(KTF)AIP6S-128RG                        DR25      9         S         Y         20151023  Y                               
(KTF)AIP6S-128SG                        DR28      9         S         Y         20151023  Y                               
(KTF)AIP6S-128SV                        DR27      9         S         Y         20151023  Y                               
(KTF)AIP6S-16GD                         DR34      9         S         Y         20151023  Y                               
(KTF)AIP6S-16RG                         DR33      9         S         Y         20151023  Y                               
(KTF)AIP6S-16SG                         DR36      9         S         Y         20151023  Y                               
(KTF)AIP6S-16SV                         DR35      9         S         Y         20151023  Y                               
(KTF)AIP6S-64GD                         DR30      9         S         Y         20151023  Y                               
(KTF)AIP6S-64RG                         DR29      9         S         Y         20151023  Y                               
(KTF)AIP6S-64SG                         DR32      9         S         Y         20151023  Y                               
(KTF)AIP6S-64SV                         DR31      9         S         Y         20151023  Y                               
(KTF)AIP6S-A128GD                       DR14      9         S         Y         20151023  Y                               
(KTF)AIP6S-A128RG                       DR13      9         S         Y         20151023  Y                               
(KTF)AIP6S-A128SG                       DR16      9         S         Y         20151023  Y                               
(KTF)AIP6S-A128SV                       DR15      9         S         Y         20151023  Y                               
(KTF)AIP6S-A16GD                        DR22      9         S         Y         20151023  Y                               
(KTF)AIP6S-A16RG                        DR21      9         S         Y         20151023  Y                               
(KTF)AIP6S-A16SG                        DR24      9         S         Y         20151023  Y                               
(KTF)AIP6S-A16SV                        DR23      9         S         Y         20151023  Y                               
(KTF)AIP6S-A64GD                        DR18      9         S         Y         20151023  Y                               
(KTF)AIP6S-A64RG                        DR17      9         S         Y         20151023  Y                               
(KTF)AIP6S-A64SG                        DR20      9         S         Y         20151023  Y                               
(KTF)AIP6S-A64SV                        DR19      9         S         Y         20151023  Y                               
(KTF)AIP6S-D16GD                        DR80      9         S         Y         20151023  Y                               
(KTF)AIP6S-D16RG                        DR79      9         S         Y         20151023  Y                               
(KTF)AIP6S-D16SG                        DR82      9         S         Y         20151023  Y                               
(KTF)AIP6S-D16SV                        DR81      9         S         Y         20151023  Y                               
(KTF)AIP6S-R128GD                       DR84      9         S         Y         20151023  Y                               
(KTF)AIP6S-R128RG                       DR83      9         S         Y         20151023  Y                               
(KTF)AIP6S-R128SG                       DR86      9         S         Y         20151023  Y                               
(KTF)AIP6S-R128SV                       DR85      9         S         Y         20151023  Y                               
(KTF)AIP6S-R16GD                        DR92      9         S         Y         20151023  Y                               
(KTF)AIP6S-R16RG                        DR91      9         S         Y         20151023  Y                               
(KTF)AIP6S-R16SG                        DR12      9         S         Y         20151023  Y                               
(KTF)AIP6S-R16SV                        DR93      9         S         Y         20151023  Y                               
(KTF)AIP6S-R64GD                        DR88      9         S         Y         20151023  Y                               
