금가파출소                              O0001234  OR1004    LCO000                        Y                               
동량치안센터                            O0001235  OR1004    LCO000                        Y                               
앙성파출소                              O0001236  OR1004    LCO000                        Y                               
제천경찰서                              O0001237  OR1003    LCO000                        Y                               
청전지구대                              O0001238  OR1004    LCO000                        Y                               
역전지구대                              O0001239  OR1004    LCO000                        Y                               
중앙지구대                              O0001240  OR1004    LCO000                        Y                               
용두파출소                              O0001241  OR1004    LCO000                        Y                               
봉양파출소                              O0001242  OR1004    LCO000                        Y                               
청풍파출소                              O0001243  OR1004    LCO000                        Y                               
덕산파출소                              O0001244  OR1004    LCO000                        Y                               
송학파출소                              O0001245  OR1004    LCO000                        Y                               
금성파출소                              O0001246  OR1004    LCO000                        Y                               
백운파출소                              O0001247  OR1004    LCO000                        Y                               
수산치안센타                            O0001248  OR1004    LCO000                        Y                               
한수치안센타                            O0001249  OR1004    LCO000                        Y                               
동현치안센타                            O0001250  OR1004    LCO000                        Y                               
영동경찰서                              O0001251  OR1003    LCO000                        Y                               
중앙지구대                              O0001252  OR1004    LCO000                        Y                               
용산파출소                              O0001253  OR1004    LCO000                        Y                               
학산파출소                              O0001254  OR1004    LCO000                        Y                               
양강파출소                              O0001255  OR1004    LCO000                        Y                               
황간파출소                              O0001256  OR1004    LCO000                        Y                               
상촌파출소                              O0001257  OR1004    LCO000                        Y                               
괴산경찰서                              O0001258  OR1003    LCO000                        Y                               
증평지구대                              O0001259  OR1004    LCO000                        Y                               
청안파출소                              O0001260  OR1004    LCO000                        Y                               
괴산지구대                              O0001261  OR1004    LCO000                        Y                               
불정파출소                              O0001262  OR1004    LCO000                        Y                               
연풍파출소                              O0001263  OR1004    LCO000                        Y                               
칠성파출소                              O0001264  OR1004    LCO000                        Y                               
청천파출소                              O0001265  OR1004    LCO000                        Y                               
단양경찰서                              O0001266  OR1003    LCO000                        Y                               
중앙지구대                              O0001267  OR1004    LCO000                        Y                               
매포지구대                              O0001268  OR1004    LCO000                        Y                               
가곡파출소                              O0001269  OR1004    LCO000                        Y                               
영춘파출소                              O0001270  OR1004    LCO000                        Y                               
대강파출소                              O0001271  OR1004    LCO000                        Y                               
보은경찰서                              O0001272  OR1003    LCO000                        Y                               
읍내지구대                              O0001273  OR1004    LCO000                        Y                               
마로지구대                              O0001274  OR1004    LCO000                        Y                               
회인파출소                              O0001275  OR1004    LCO000                        Y                               
속리산파출소                            O0001276  OR1004    LCO000                        Y                               
삼승파출소                              O0001277  OR1004    LCO000                        Y                               
내북파출소                              O0001278  OR1004    LCO000                        Y                               
옥천경찰서                              O0001279  OR1003    LCO000                        Y                               
중앙지구대                              O0001280  OR1004    LCO000                        Y                               
군북파출소                              O0001281  OR1004    LCO000                        Y                               
동이파출소                              O0001282  OR1004    LCO000                        Y                               
안내파출소                              O0001283  OR1004    LCO000                        Y                               
이원파출소                              O0001284  OR1004    LCO000                        Y                               
청산파출소                              O0001285  OR1004    LCO000                        Y                               
청성파출소                              O0001286  OR1004    LCO000                        Y                               
군서치안센터                            O0001287  OR1004    LCO000                        Y                               
안남치안센터                            O0001288  OR1004    LCO000                        Y                               
음성경찰서                              O0001289  OR1003    LCO000                        Y                               
설성지구대                              O0001290  OR1004    LCO000                        Y                               
금왕지구대                              O0001291  OR1004    LCO000                        Y                               
대소파출소                              O0001292  OR1004    LCO000                        Y                               
감곡파출소                              O0001293  OR1004    LCO000                        Y                               
삼성파출소                              O0001294  OR1004    LCO000                        Y                               
맹동파출소                              O0001295  OR1004    LCO000                        Y                               
원남파출소                              O0001296  OR1004    LCO000                        Y                               
진천경찰서                              O0001297  OR1003    LCO000                        Y                               
상산지구대                              O0001298  OR1004    LCO000                        Y                               
이월파출소                              O0001299  OR1004    LCO000                        Y                               
광혜원파출소                            O0001300  OR1004    LCO000                        Y                               
덕산파출소                              O0001301  OR1004    LCO000                        Y                               
초평파출소                              O0001302  OR1004    LCO000                        Y                               
충남지방경찰청                          O0001303  OR1002    LCN000                        Y                               
천안서북경찰서                          O0001304  OR1003    LCN000                        Y                               
쌍용지구대                              O0001305  OR1004    LCN000                        Y                               
두정지구대                              O0001306  OR1004    LCN000                        Y                               
성정지구대                              O0001307  OR1004    LCN000                        Y                               
성환파출소                              O0001308  OR1004    LCN000                        Y                               
직산파출소                              O0001309  OR1004    LCN000                        Y                               
성거파출소                              O0001310  OR1004    LCN000                        Y                               
입장파출소                              O0001311  OR1004    LCN000                        Y                               
천안동남경찰서                          O0001312  OR1003    LCN000                        Y                               
문성파출소                              O0001313  OR1004    LCN000                        Y                               
신안파출소                              O0001314  OR1004    LCN000                        Y                               
남산파출소                              O0001315  OR1004    LCN000                        Y                               
일봉파출소                              O0001316  OR1004    LCN000                        Y                               
목천북면파출소                          O0001317  OR1004    LCN000                        Y                               
병천동면파출소                          O0001318  OR1004    LCN000                        Y                               
수신성남파출소                          O0001319  OR1004    LCN000                        Y                               
광덕풍세파출소                          O0001320  OR1004    LCN000                        Y                               
서산경찰서                              O0001321  OR1003    LCN000                        Y                               
대산지구대                              O0001322  OR1004    LCN000                        Y                               
태안지구대                              O0001323  OR1004    LCN000                        Y                               
서부파출소                              O0001324  OR1004    LCN000                        Y                               
중부파출소                              O0001325  OR1004    LCN000                        Y                               
동부파출소                              O0001326  OR1004    LCN000                        Y                               
해미파출소                              O0001327  OR1004    LCN000                        Y                               
부석파출소                              O0001328  OR1004    LCN000                        Y                               
팔봉파출소                              O0001329  OR1004    LCN000                        Y                               
성연파출소                              O0001330  OR1004    LCN000                        Y                               
안면파출소                              O0001331  OR1004    LCN000                        Y                               
남면파출소                              O0001332  OR1004    LCN000                        Y                               
원북파출소                              O0001333  OR1004    LCN000                        Y                               
근흥파출소                              O0001334  OR1004    LCN000                        Y                               
소원파출소                              O0001335  OR1004    LCN000                        Y                               
아산경찰서                              O0001336  OR1003    LCN000                        Y                               
온양지구대                              O0001337  OR1004    LCN000                        Y                               
온천지구대                              O0001338  OR1004    LCN000                        Y                               
배방지구대                              O0001339  OR1004    LCN000                        Y                               
둔포파출소                              O0001340  OR1004    LCN000                        Y                               
인주파출소                              O0001341  OR1004    LCN000                        Y                               
탕정파출소                              O0001342  OR1004    LCN000                        Y                               
신창파출소                              O0001343  OR1004    LCN000                        Y                               
도고선장파출소                          O0001344  OR1004    LCN000                        Y                               
음봉파출소                              O0001345  OR1004    LCN000                        Y                               
영인파출소                              O0001346  OR1004    LCN000                        Y                               
논산경찰서                              O0001347  OR1003    LCN000                        Y                               
논산지구대                              O0001348  OR1004    LCN000                        Y                               
연무지구대                              O0001349  OR1004    LCN000                        Y                               
계룡지구대                              O0001350  OR1004    LCN000                        Y                               
강경지구대                              O0001351  OR1004    LCN000                        Y                               
연산파출소                              O0001352  OR1004    LCN000                        Y                               
양촌파출소                              O0001353  OR1004    LCN000                        Y                               
상월파출소                              O0001354  OR1004    LCN000                        Y                               
공주경찰서                              O0001355  OR1003    LCN000                        Y                               
신관지구대                              O0001356  OR1004    LCN000                        Y                               
금학지구대                              O0001357  OR1004    LCN000                        Y                               
유구지구대                              O0001358  OR1004    LCN000                        Y                               
반포파출소                              O0001360  OR1004    LCN000                        Y                               
계룡파출소                              O0001362  OR1004    LCN000                        Y                               
정안파출소                              O0001363  OR1004    LCN000                        Y                               
보령경찰서                              O0001364  OR1003    LCN000                        Y                               
동대지구대                              O0001365  OR1004    LCN000                        Y                               
해수욕장지구대                          O0001366  OR1004    LCN000                        Y                               
대천파출소                              O0001367  OR1004    LCN000                        Y                               
웅천파출소                              O0001368  OR1004    LCN000                        Y                               
주포파출소                              O0001369  OR1004    LCN000                        Y                               
천북파출소                              O0001370  OR1004    LCN000                        Y                               
오천파출소                              O0001371  OR1004    LCN000                        Y                               
미산파출소                              O0001372  OR1004    LCN000                        Y                               
당진경찰서                              O0001373  OR1003    LCN000                        Y                               
중앙지구대                              O0001374  OR1004    LCN000                        Y                               
합덕파출소                              O0001375  OR1004    LCN000                        Y                               
석문파출소                              O0001376  OR1004    LCN000                        Y                               
중흥파출소                              O0001377  OR1004    LCN000                        Y                               
송산파출소                              O0001378  OR1004    LCN000                        Y                               
신평파출소                              O0001379  OR1004    LCN000                        Y                               
면천파출소                              O0001380  OR1004    LCN000                        Y                               
홍성경찰서                              O0001381  OR1003    LCN000                        Y                               
오관지구대                              O0001382  OR1004    LCN000                        Y                               
광천지구대                              O0001383  OR1004    LCN000                        Y                               
서부결성파출소                          O0001384  OR1004    LCN000                        Y                               
홍동장곡파출소                          O0001385  OR1004    LCN000                        Y                               
갈산파출소                              O0001386  OR1004    LCN000                        Y                               
금마파출소                              O0001387  OR1004    LCN000                        Y                               
홍북파출소                              O0001388  OR1004    LCN000                        Y                               
예산경찰서                              O0001389  OR1003    LCN000                        Y                               
예산지구대                              O0001390  OR1004    LCN000                        Y                               
삽교지구대                              O0001391  OR1004    LCN000                        Y                               
덕산지구대                              O0001392  OR1004    LCN000                        Y                               
신례원신암파출소                        O0001393  OR1004    LCN000                        Y                               
대술신양파출소                          O0001394  OR1004    LCN000                        Y                               
광시대흥파출소                          O0001395  OR1004    LCN000                        Y                               
부여경찰서                              O0001396  OR1003    LCN000                        Y                               
백강지구대                              O0001397  OR1004    LCN000                        Y                               
석성파출소                              O0001398  OR1004    LCN000                        Y                               
규암파출소                              O0001399  OR1004    LCN000                        Y                               
은산파출소                              O0001400  OR1004    LCN000                        Y                               
홍산파출소                              O0001401  OR1004    LCN000                        Y                               
구룡파출소                              O0001402  OR1004    LCN000                        Y                               
임천파출소                              O0001403  OR1004    LCN000                        Y                               
세도파출소                              O0001404  OR1004    LCN000                        Y                               
외내산파출소                            O0001405  OR1004    LCN000                        Y                               
서천경찰서                              O0001406  OR1003    LCN000                        Y                               
서림지구대                              O0001407  OR1004    LCN000                        Y                               
금강지구대                              O0001408  OR1004    LCN000                        Y                               
한산파출소                              O0001409  OR1004    LCN000                        Y                               
판교파출소                              O0001410  OR1004    LCN000                        Y                               
비인파출소                              O0001411  OR1004    LCN000                        Y                               
마서파출소                              O0001412  OR1004    LCN000                        Y                               
서면파출소                              O0001413  OR1004    LCN000                        Y                               
세종경찰서                              O0001414  OR1003    LCN000                        Y                               
조치원지구대                            O0001415  OR1004    LCN000                        Y                               
전의파출소                              O0001416  OR1004    LCN000                        Y                               
연동파출소                              O0001417  OR1004    LCN000                        Y                               
전동파출소                              O0001418  OR1004    LCN000                        Y                               
한솔파출소                              O0001419  OR1004    LCN000                        Y                               
금남파출소                              O0001420  OR1004    LCN000                        Y                               
금산경찰서                              O0001421  OR1003    LCN000                        Y                               
진악지구대                              O0001422  OR1004    LCN000                        Y                               
봉황지구대                              O0001423  OR1004    LCN000                        Y                               
추부파출소                              O0001424  OR1004    LCN000                        Y                               
진산파출소                              O0001425  OR1004    LCN000                        Y                               
복수파출소                              O0001426  OR1004    LCN000                        Y                               
청양경찰서                              O0001427  OR1003    LCN000                        Y                               
칠갑지구대                              O0001428  OR1004    LCN000                        Y                               
정산지구대                              O0001429  OR1004    LCN000                        Y                               
장평청남파출소                          O0001430  OR1004    LCN000                        Y                               
화성남양파출소                          O0001431  OR1004    LCN000                        Y                               
운곡파출소                              O0001432  OR1004    LCN000                        Y                               
비봉파출소                              O0001433  OR1004    LCN000                        Y                               
전북지방경찰청                          O0001434  OR1002    LCM000                        Y                               
전주완산경찰서                          O0001435  OR1003    LCM000                        Y                               
남문지구대                              O0001436  OR1004    LCM000                        Y                               
삼천지구대                              O0001437  OR1004    LCM000                        Y                               
화산지구대                              O0001438  OR1004    LCM000                        Y                               
서신지구대                              O0001439  OR1004    LCM000                        Y                               
평화파출소                              O0001440  OR1004    LCM000                        Y                               
서학파출소                              O0001441  OR1004    LCM000                        Y                               
효자파출소                              O0001442  OR1004    LCM000                        Y                               
서부파출소                              O0001443  OR1004    LCM000                        Y                               
전주덕진경찰서                          O0001444  OR1003    LCM000                        Y                               
모래내지구대                            O0001445  OR1004    LCM000                        Y                               
아중지구대                              O0001446  OR1004    LCM000                        Y                               
덕진지구대                              O0001447  OR1004    LCM000                        Y                               
진북파출소                              O0001448  OR1004    LCM000                        Y                               
역전파출소                              O0001449  OR1004    LCM000                        Y                               
호성파출소                              O0001450  OR1004    LCM000                        Y                               
동산파출소                              O0001451  OR1004    LCM000                        Y                               
팔복파출소                              O0001452  OR1004    LCM000                        Y                               
솔내파출소                              O0001453  OR1004    LCM000                        Y                               
송천2파출소                             O0001454  OR1004    LCM000                        Y                               
군산경찰서                              O0001455  OR1003    LCM000                        Y                               
서해지구대                              O0001456  OR1004    LCM000                        Y                               
나운지구대                              O0001457  OR1004    LCM000                        Y                               
중앙파출소                              O0001458  OR1004    LCM000                        Y                               
경장파출소                              O0001459  OR1004    LCM000                        Y                               
선유도파출소                            O0001460  OR1004    LCM000                        Y                               
개야도파출소                            O0001461  OR1004    LCM000                        Y                               
어청도파출소                            O0001462  OR1004    LCM000                        Y                               
임피파출소                              O0001463  OR1004    LCM000                        Y                               
서수파출소                              O0001464  OR1004    LCM000                        Y                               
나포파출소                              O0001465  OR1004    LCM000                        Y                               
성산파출소                              O0001466  OR1004    LCM000                        Y                               
대야파출소                              O0001467  OR1004    LCM000                        Y                               
개정파출소                              O0001468  OR1004    LCM000                        Y                               
회현파출소                              O0001469  OR1004    LCM000                        Y                               
옥구파출소                              O0001470  OR1004    LCM000                        Y                               
옥산파출소                              O0001471  OR1004    LCM000                        Y                               
은파파출소                              O0001472  OR1004    LCM000                        Y                               
익산경찰서                              O0001473  OR1003    LCM000                        Y                               
신동지구대                              O0001474  OR1004    LCM000                        Y                               
부송지구대                              O0001475  OR1004    LCM000                        Y                               
중앙지구대                              O0001476  OR1004    LCM000                        Y                               
평화지구대                              O0001477  OR1004    LCM000                        Y                               
함열파출소                              O0001478  OR1004    LCM000                        Y                               
황등파출소                              O0001479  OR1004    LCM000                        Y                               
삼기파출소                              O0001480  OR1004    LCM000                        Y                               
용안파출소                              O0001481  OR1004    LCM000                        Y                               
망성파출소                              O0001482  OR1004    LCM000                        Y                               
성당파출소                              O0001483  OR1004    LCM000                        Y                               
용동파출소                              O0001484  OR1004    LCM000                        Y                               
웅포파출소                              O0001485  OR1004    LCM000                        Y                               
함라파출소                              O0001486  OR1004    LCM000                        Y                               
금마파출소                              O0001487  OR1004    LCM000                        Y                               
여산파출소                              O0001488  OR1004    LCM000                        Y                               
낭산파출소                              O0001489  OR1004    LCM000                        Y                               
춘포파출소                              O0001490  OR1004    LCM000                        Y                               
왕궁파출소                              O0001491  OR1004    LCM000                        Y                               
오산파출소                              O0001492  OR1004    LCM000                        Y                               
정읍경찰서                              O0001493  OR1003    LCM000                        Y                               
중앙지구대                              O0001494  OR1004    LCM000                        Y                               
상동지구대                              O0001495  OR1004    LCM000                        Y                               
태인파출소                              O0001496  OR1004    LCM000                        Y                               
신태인파출소                            O0001497  OR1004    LCM000                        Y                               
고부파출소                              O0001498  OR1004    LCM000                        Y                               
이평파출소                              O0001499  OR1004    LCM000                        Y                               
북면파출소                              O0001500  OR1004    LCM000                        Y                               
농소파출소                              O0001501  OR1004    LCM000                        Y                               
과교파출소                              O0001502  OR1004    LCM000                        Y                               
입암파출소                              O0001503  OR1004    LCM000                        Y                               
소성파출소                              O0001504  OR1004    LCM000                        Y                               
감곡파출소                              O0001505  OR1004    LCM000                        Y                               
칠보파출소                              O0001506  OR1004    LCM000                        Y                               
산외파출소                              O0001507  OR1004    LCM000                        Y                               
산내파출소                              O0001508  OR1004    LCM000                        Y                               
남원경찰서                              O0001509  OR1003    LCM000                        Y                               
중앙지구대                              O0001510  OR1004    LCM000                        Y                               
이백지구대                              O0001511  OR1004    LCM000                        Y                               
사매파출소                              O0001512  OR1004    LCM000                        Y                               
보절파출소                              O0001513  OR1004    LCM000                        Y                               
금지파출소                              O0001514  OR1004    LCM000                        Y                               
송동파출소                              O0001515  OR1004    LCM000                        Y                               
대강파출소                              O0001516  OR1004    LCM000                        Y                               
운봉파출소                              O0001517  OR1004    LCM000                        Y                               
인월파출소                              O0001518  OR1004    LCM000                        Y                               
산내파출소                              O0001519  OR1004    LCM000                        Y                               
아영파출소                              O0001520  OR1004    LCM000                        Y                               
김제경찰서                              O0001521  OR1003    LCM000                        Y                               
월촌지구대                              O0001522  OR1004    LCM000                        Y                               
신풍지구대                              O0001523  OR1004    LCM000                        Y                               
만경파출소                              O0001524  OR1004    LCM000                        Y                               
죽산파출소                              O0001525  OR1004    LCM000                        Y                               
진봉파출소                              O0001526  OR1004    LCM000                        Y                               
금산파출소                              O0001527  OR1004    LCM000                        Y                               
금구파출소                              O0001528  OR1004    LCM000                        Y                               
봉남파출소                              O0001529  OR1004    LCM000                        Y                               
공덕파출소                              O0001530  OR1004    LCM000                        Y                               
백구파출소                              O0001531  OR1004    LCM000                        Y                               
용지파출소                              O0001532  OR1004    LCM000                        Y                               
백산파출소                              O0001533  OR1004    LCM000                        Y                               
완주경찰서                              O0001534  OR1003    LCM000                        Y                               
삼례파출소                              O0001535  OR1004    LCM000                        Y                               
봉동파출소                              O0001536  OR1004    LCM000                        Y                               
용진파출소                              O0001537  OR1004    LCM000                        Y                               
소양파출소                              O0001538  OR1004    LCM000                        Y                               
고산파출소                              O0001539  OR1004    LCM000                        Y                               
운주파출소                              O0001540  OR1004    LCM000                        Y                               
화산파출소                              O0001541  OR1004    LCM000                        Y                               
구이파출소                              O0001542  OR1004    LCM000                        Y                               
이서파출소                              O0001543  OR1004    LCM000                        Y                               
상관파출소                              O0001544  OR1004    LCM000                        Y                               
경천치안센타                            O0001545  OR1004    LCM000                        Y                               
동상치안센타                            O0001546  OR1004    LCM000                        Y                               
비봉치안센타                            O0001547  OR1004    LCM000                        Y                               
고창경찰서                              O0001548  OR1003    LCM000                        Y                               
모양파출소                              O0001549  OR1004    LCM000                        Y                               
해리파출소                              O0001550  OR1004    LCM000                        Y                               
흥덕파출소                              O0001551  OR1004    LCM000                        Y                               
대산파출소                              O0001552  OR1004    LCM000                        Y                               
무장파출소                              O0001553  OR1004    LCM000                        Y                               
아산파출소                              O0001554  OR1004    LCM000                        Y                               
부안파출소                              O0001555  OR1004    LCM000                        Y                               
공음파출소                              O0001556  OR1004    LCM000                        Y                               
성송파출소                              O0001557  OR1004    LCM000                        Y                               
부안경찰서                              O0001558  OR1003    LCM000                        Y                               
서림지구대                              O0001559  OR1004    LCM000                        Y                               
하서파출소                              O0001560  OR1004    LCM000                        Y                               
상서파출소                              O0001561  OR1004    LCM000                        Y                               
주산파출소                              O0001562  OR1004    LCM000                        Y                               
계화파출소                              O0001563  OR1004    LCM000                        Y                               
진서파출소                              O0001564  OR1004    LCM000                        Y                               
보안파출소                              O0001565  OR1004    LCM000                        Y                               
줄포파출소                              O0001566  OR1004    LCM000                        Y                               
격포파출소                              O0001567  OR1004    LCM000                        Y                               
위도파출소                              O0001568  OR1004    LCM000                        Y                               
임실경찰서                              O0001569  OR1003    LCM000                        Y                               
오수지구대                              O0001570  OR1004    LCM000                        Y                               
관촌파출소                              O0001571  OR1004    LCM000                        Y                               
운수파출소                              O0001572  OR1004    LCM000                        Y                               
신평파출소                              O0001573  OR1004    LCM000                        Y                               
강진파출소                              O0001574  OR1004    LCM000                        Y                               
하운암파출소                            O0001575  OR1004    LCM000                        Y                               
순창경찰서                              O0001576  OR1003    LCM000                        Y                               
남계파출소                              O0001577  OR1004    LCM000                        Y                               
순화파출소                              O0001578  OR1004    LCM000                        Y                               
적성파출소                              O0001579  OR1004    LCM000                        Y                               
동계파출소                              O0001580  OR1004    LCM000                        Y                               
팔덕파출소                              O0001581  OR1004    LCM000                        Y                               
구림파출소                              O0001582  OR1004    LCM000                        Y                               
쌍치파출소                              O0001583  OR1004    LCM000                        Y                               
복흥파출소                              O0001584  OR1004    LCM000                        Y                               
진안경찰서                              O0001585  OR1003    LCM000                        Y                               
마이파출소                              O0001586  OR1004    LCM000                        Y                               
부귀파출소                              O0001587  OR1004    LCM000                        Y                               
